fOTU_name,length,nb_contigs,nb_proteins,total_avg_depth,GC,viral_content,percentage_of_viral_contigs,percentage_of_viral_nucleotides,average_bin_p_value,average_hit_p_value,fOTU_composition,plasmid_nucleotide_percentage,chromosome_nucleotide_percentage,unclassified_nucleotide_percentage,plasmid_contig_percentage,chromosome_contig_percentage,unclassified_contig_percentage
cogOTU_1968,126646,7,150,3.609117311932473,0.4691423337491909,Low,0.0,0.0,0.2472887287342781,0.0,unclassified,0.14534213476935712,0.11288947144007705,0.7417683937905658,0.14285714285714285,0.14285714285714285,0.7142857142857143
cogOTU_1969,80758,8,155,2.1513615343247725,0.5880655786423636,Very_high,0.75,0.9415909259763738,0.058293507741736965,0.005861427762955777,plasmid,0.9348176032095892,0.0,0.06518239679041082,0.75,0.0,0.25
cogOTU_197,246082,31,272,10.294313103926331,0.480014791817362,Very_high,0.935483870967742,0.9818922147901918,0.013798031686703028,0.007822004044757202,unclassified,0.13166342926341626,0.3378020334685186,0.5305345372680651,0.3225806451612903,0.1935483870967742,0.4838709677419355
cogOTU_1970,178819,18,258,27.08331375634581,0.4520940168550324,Very_high,1.0,1.0,0.0035372357882552143,0.0035372357882552143,bacterial_chromosome,0.10671125551535353,0.7273332252165597,0.16595551926808672,0.2222222222222222,0.4444444444444444,0.33333333333333337
cogOTU_1971,51050,11,55,48.854857960822706,0.3201371204701273,Very_high,1.0,1.0,0.009838982399328079,0.009838982399328079,bacterial_chromosome,0.08291870714985307,0.5259157688540648,0.3911655239960822,0.09090909090909093,0.2727272727272727,0.6363636363636364
cogOTU_1972,38217,3,89,7.455626014862497,0.4790799905801083,Very_high,1.0,1.0,0.0031934675398172826,0.0031934675398172826,plasmid,1.0,0.0,0.0,1.0,0.0,0.0
cogOTU_1973,148199,46,115,23.711877225554822,0.4652865403950096,Low,0.0,0.0,0.5316148151457571,0.0,mixed,0.13006160635361913,0.42722285575476215,0.4427155378916188,0.17391304347826084,0.3478260869565217,0.4782608695652174
cogOTU_1974,126587,10,205,10.45951927597036,0.5720492625625064,Very_high,0.8,0.9726986183415358,0.03307310786452468,0.007897768615086108,bacterial_chromosome,0.0,0.8623081359065307,0.13769186409346934,0.0,0.5,0.5
cogOTU_1975,99043,14,139,27.298790721080746,0.6184384560241509,Low,0.21428571428571427,0.21202911866563007,0.10979154276943884,0.019241652518392743,unclassified,0.2181375766081399,0.04548529426612683,0.7363771291257333,0.35714285714285715,0.07142857142857142,0.5714285714285714
cogOTU_1976,484734,32,463,55.3571251170931,0.40096011420696703,Very_high,1.0,1.0,0.0017987517131867882,0.0017987517131867882,unclassified,0.042592432138038594,0.16864094534321916,0.7887666225187422,0.125,0.0625,0.8125
cogOTU_1977,91266,9,121,4.142634397335262,0.581815791203734,Very_high,0.8888888888888888,0.9792255604496746,0.015378831895418688,0.005472350230414745,unclassified,0.2676133499879473,0.1233317993557294,0.6090548506563233,0.2222222222222222,0.2222222222222222,0.5555555555555556
cogOTU_1978,101701,11,114,48.624153902165176,0.4079212593779807,Very_high,1.0,1.0,0.001179981157029451,0.001179981157029451,bacterial_chromosome,0.040196261590348184,0.8372680701271374,0.1225356682825144,0.09090909090909093,0.5454545454545454,0.3636363636363637
cogOTU_1979,355543,65,286,103.18093490778836,0.3652947744717235,Very_high,0.8153846153846154,0.8787010291300912,0.02974751839419265,0.019845333600571752,mixed,0.163946414357757,0.475163341705504,0.3608902439367391,0.26153846153846155,0.4153846153846154,0.32307692307692304
cogOTU_198,1498286,127,1940,11.980035737966626,0.4947406569907214,Low,0.007874015748031498,0.002069698308600628,0.24292172767226705,0.033955857385398996,unclassified,0.19224166814613503,0.2546776783604733,0.5530806534933917,0.3700787401574803,0.1732283464566929,0.4566929133858267
cogOTU_1980,189511,41,289,5.9310460511606165,0.4574774023671449,Very_high,0.7073170731707317,0.8419300198933043,0.0697030381550117,0.025263360529952858,mixed,0.4931587084654717,0.012057347594598727,0.4947839439399296,0.4878048780487805,0.024390243902439025,0.4878048780487805
cogOTU_1981,2356100,799,1945,8.556843830083995,0.3051046220449048,Low,0.1376720901126408,0.15654386486142355,0.2296988242377388,0.025329177286230933,mixed,0.2566665251899325,0.3205203514282076,0.42281312338186,0.28410513141426785,0.28410513141426785,0.4317897371714643
cogOTU_1982,21087,4,27,0.272234870251814,0.5852895148669797,Very_high,0.5,0.7952292881870346,0.15645720489108272,0.02316274557361145,plasmid,1.0,0.0,0.0,1.0,0.0,0.0
cogOTU_1983,42502,3,87,3.1426400800432925,0.5335043056797328,Low,0.0,0.0,0.08703209636995722,0.0,plasmid,0.746976612865277,0.0,0.25302338713472305,0.6666666666666666,0.0,0.33333333333333337
cogOTU_1984,28231,6,37,12.455881067904075,0.5521589741773228,Very_high,1.0,1.0,0.0036583780689944828,0.0036583780689944828,plasmid,0.5139740002125324,0.4119584853529808,0.07406751443448689,0.5,0.3333333333333333,0.16666666666666674
cogOTU_1985,959695,61,1391,22.07770582648456,0.402464324603129,Very_high,0.9508196721311476,0.9929477594444068,0.012932025532907131,0.0059874184027079,bacterial_chromosome,0.032189393505228224,0.8774548163739522,0.09035579012081962,0.2295081967213115,0.5081967213114754,0.2622950819672131
cogOTU_1986,28670,2,26,228.44712635333104,0.4083362399720961,Very_high,1.0,1.0,0.0113388309483386,0.0113388309483386,unclassified,0.0,0.4987792117195675,0.5012207882804325,0.0,0.5,0.5
cogOTU_1987,141257,23,185,34.295683201999175,0.3194107194687696,Medium,0.3043478260869565,0.4794877422003866,0.08750518363449065,0.040348567270711365,unclassified,0.1914170625172558,0.16785716814033996,0.6407257693424042,0.17391304347826084,0.21739130434782608,0.6086956521739131
cogOTU_1988,37891,6,52,8.11189968514951,0.6323137420495633,Low,0.0,0.0,0.4596922509166848,0.0,bacterial_chromosome,0.04238473516138396,0.7613417434219207,0.1962735214166953,0.16666666666666666,0.3333333333333333,0.5
cogOTU_1989,28978,8,32,1.247827797984678,0.467596107391814,Low,0.0,0.0,0.19645674769000104,0.0,bacterial_chromosome,0.0,0.565808544413003,0.43419145558699695,0.0,0.5,0.5
cogOTU_199,4848042,1016,6014,22.906531557653462,0.4453270000548675,High,0.5728346456692913,0.6911363391653785,0.07309922688799253,0.019481210158637442,mixed,0.22665108924386385,0.3059305179286813,0.4674183928274549,0.32775590551181105,0.2283464566929134,0.4438976377952756
cogOTU_1990,211662,19,290,19.443175145993138,0.5978871975130161,Very_high,0.8947368421052632,0.9837146015817672,0.025804662162541358,0.009177168474325408,plasmid,0.902334854626716,0.008721452126503576,0.08894369324678031,0.6842105263157895,0.05263157894736842,0.26315789473684204
cogOTU_1991,8150758,2444,7480,16.774462640918074,0.3923882907577428,Low,0.02004909983633388,0.018340625497653102,0.4456709813176074,0.023798006392046447,mixed,0.23529762507977786,0.3676902197317109,0.3970121551885113,0.27577741407528644,0.31669394435351883,0.4075286415711947
cogOTU_1992,50284,15,53,63.72797183577281,0.4082610770821732,Very_high,0.7333333333333333,0.814175483255111,0.03480717404990985,0.016499359069896115,plasmid,0.6437236496698752,0.0,0.35627635033012484,0.6666666666666666,0.0,0.33333333333333337
cogOTU_1993,53154,12,63,8.881057916525569,0.5722052902885956,Very_high,0.8333333333333334,0.9086804379726832,0.03135012663812544,0.01773734413699459,plasmid,0.7157316476652745,0.038303796515784326,0.2459645558189412,0.6666666666666666,0.08333333333333333,0.25
cogOTU_1994,134068,21,139,15.42990406993466,0.6651027836620224,Very_high,0.7619047619047619,0.9057493212399678,0.039281148754776674,0.0222790119078307,unclassified,0.14624668078885342,0.2869588566995853,0.5667944625115613,0.14285714285714285,0.2857142857142857,0.5714285714285714
cogOTU_1995,37338432,10109,32957,21.285196001619692,0.6834124153901268,Low,0.0016816697991888414,0.0011346753929034835,0.7736813455976875,0.032432369122982814,unclassified,0.13317125903947974,0.1972635058697698,0.6695652350907505,0.1754871896330003,0.1565931348303492,0.6679196755366505
cogOTU_1996,121748,12,113,19.643040343824953,0.4901846436902453,Low,0.0,0.0,0.3929782099421024,0.0,unclassified,0.02813187896310412,0.4648289910306535,0.5070391300062425,0.16666666666666666,0.3333333333333333,0.5
cogOTU_1997,2559326,109,3195,30.074249110117183,0.3293960988166417,Very_high,0.8073394495412844,0.9674207193612694,0.035980632878405645,0.013930265867074165,bacterial_chromosome,0.02275481904220096,0.8375220663565329,0.13972311460126607,0.22018348623853207,0.4036697247706422,0.3761467889908257
cogOTU_1998,5085794,899,5178,7.593413030926067,0.5591510391494428,Low,0.0033370411568409346,0.002345553123071835,0.5889128660170942,0.02421376020696906,bacterial_chromosome,0.0923832148923059,0.6204338988169792,0.2871828862907149,0.14238042269187987,0.4872080088987764,0.37041156840934375
cogOTU_1999,142279,5,202,15.288281560490306,0.5367693053788682,Very_high,1.0,1.0,0.00904681057482416,0.00904681057482416,unclassified,0.0,0.0,1.0,0.0,0.0,1.0
cogOTU_2,224897,52,345,25.66109444433007,0.6835040040551899,Medium,0.17307692307692307,0.3058422299986216,0.1911686869610545,0.01265259924003557,unclassified,0.4736257042112612,0.020302627424999,0.5060716683637398,0.4423076923076923,0.038461538461538464,0.5192307692307693
cogOTU_20,335593,82,557,19.086983755870357,0.5723033555527082,High,0.4878048780487805,0.5779768946312944,0.08080955038001804,0.020641308798377046,plasmid,0.6179836885751491,0.011600361151752272,0.3704159502730987,0.6463414634146342,0.012195121951219513,0.3414634146341463
cogOTU_200,95148293,7717,95884,25.595095753308218,0.5934080814250656,Low,0.010366722819748608,0.004838026889247503,0.47933207523624705,0.02944381311947835,bacterial_chromosome,0.015332581951838063,0.8759037747529532,0.10876364329520873,0.05118569392250875,0.6849812103148892,0.26383309576260205
cogOTU_2000,101491,6,87,71.87016116016198,0.39821264939748335,Low,0.0,0.0,0.24890856172689785,0.0,unclassified,0.0,0.3837778719295307,0.6162221280704693,0.0,0.3333333333333333,0.6666666666666667
cogOTU_2001,171042,20,276,1.1242642201202044,0.3622385145169022,Medium,0.55,0.4854012464774734,0.062374281183267336,0.01369258924437193,bacterial_chromosome,0.012330304837408356,0.6270682054700015,0.3606014896925901,0.05,0.45,0.5
cogOTU_2002,449911,62,651,7.936077821329553,0.3431789842880037,High,0.3709677419354839,0.5684413139487587,0.09419176138607828,0.0231625055542878,bacterial_chromosome,0.04103922775837888,0.7717015142994947,0.1872592579421264,0.1129032258064516,0.4677419354838709,0.4193548387096775
cogOTU_2003,255733,42,246,3.4161110985766405,0.3811709869277721,Very_high,0.6666666666666666,0.8462537099240223,0.04111713631259633,0.017872837002820087,unclassified,0.032436173665502686,0.33876347596907713,0.6288003503654201,0.09523809523809523,0.2619047619047619,0.6428571428571428
cogOTU_2004,402485,132,617,55.91863189021728,0.5525472998993752,Low,0.015151515151515154,0.012412884952234244,0.5994690295732178,0.0285459209276481,mixed,0.12997006099606195,0.4794464389977266,0.39058350000621145,0.1590909090909091,0.44696969696969696,0.3939393939393939
cogOTU_2005,70149,5,88,1.9980140364367276,0.4624442258620937,Very_high,1.0,1.0,0.015377152558816382,0.015377152558816382,bacterial_chromosome,0.0,1.0,0.0,0.0,1.0,0.0
cogOTU_2006,39075,11,77,21.1054257487652,0.4185796545105567,Very_high,1.0,1.0,0.005193255937135822,0.005193255937135822,mixed,0.4938451695457454,0.12424824056301985,0.3819065898912348,0.4545454545454545,0.18181818181818185,0.3636363636363637
cogOTU_2007,1388588,120,1601,11.97955422642771,0.6252869821718179,Low,0.0,0.0,0.4012420593941621,0.0,bacterial_chromosome,0.028128573774222447,0.5555312302857291,0.4163401959400485,0.075,0.4,0.5249999999999999
cogOTU_2008,335708,23,286,0.2125739670264039,0.6383732291157793,Medium,0.39130434782608703,0.3060308363220417,0.1060974869218925,0.019241652518392757,unclassified,0.41015108367986464,0.0,0.5898489163201354,0.43478260869565216,0.0,0.5652173913043479
cogOTU_2009,144144,8,169,0.3095520935384061,0.5156232656232659,Very_high,1.0,1.0,0.009327556475040959,0.009327556475040959,unclassified,0.06875069375069373,0.1572108447108447,0.7740384615384616,0.125,0.25,0.625
cogOTU_201,18641985,3296,18910,9.716915242892428,0.5832320431542026,Low,0.0024271844660194173,0.0013841873598761075,0.603079681613955,0.03565919547343667,bacterial_chromosome,0.1284412577308693,0.5119824417839623,0.3595763004851683,0.18234223300970875,0.4195995145631068,0.3980582524271845
cogOTU_2010,47152,4,63,7.133759937648456,0.4680607397353239,Very_high,1.0,1.0,0.007215619694397281,0.007215619694397281,bacterial_chromosome,0.26276722090261284,0.5052383780115371,0.23199440108585,0.25,0.5,0.25
cogOTU_2011,44912,2,55,35.416363778054865,0.5782418952618451,Low,0.0,0.0,0.1670506912442395,0.0,bacterial_chromosome,0.0,1.0,0.0,0.0,1.0,0.0
cogOTU_2012,1242349,328,1128,12.224876539577446,0.28501008975738695,Low,0.201219512195122,0.21588861101027168,0.1587882935862225,0.02791062464781623,mixed,0.3096408497129229,0.2365269340579821,0.4538322162290951,0.4054878048780488,0.16158536585365854,0.4329268292682926
cogOTU_2013,49210,15,88,75.95162244852673,0.475370859581386,Very_high,1.0,1.0,0.0026175707793085114,0.0026175707793085114,unclassified,0.22444625076204025,0.0,0.7755537492379598,0.2,0.0,0.8
cogOTU_2014,105701,15,99,8.559508135993983,0.6182155324925972,Medium,0.4666666666666667,0.4909792717192836,0.10631704199904184,0.02527632445168219,bacterial_chromosome,0.04943188806160774,0.6523873946320281,0.2981807173063642,0.13333333333333333,0.6,0.2666666666666667
cogOTU_2015,21003,5,29,8.823137971956386,0.5039756225301145,Very_high,0.8,0.8616864257487026,0.030363691617299862,0.02398323492262933,mixed,0.4217492739132505,0.3312383945150693,0.24701233157168026,0.6,0.2,0.2
cogOTU_2016,119309,11,193,1.7409470757612586,0.2995666714162385,Very_high,0.8181818181818182,0.9721730967487784,0.03254717768877419,0.00847548979976823,unclassified,0.0906134491111316,0.0,0.9093865508888684,0.2727272727272727,0.0,0.7272727272727273
cogOTU_2017,54129,4,52,0.16833664940715698,0.49003306914962397,Low,0.0,0.0,0.4105930147950522,0.0,bacterial_chromosome,0.0,0.8167525725581481,0.18324742744185185,0.0,0.75,0.25
cogOTU_2018,25934,8,61,12.380978622657512,0.3227423459551167,High,0.375,0.5325441505359759,0.07241263355257879,0.03030242531880398,bacterial_chromosome,0.0,0.7077581553173441,0.292241844682656,0.0,0.625,0.375
cogOTU_2019,52680,6,67,0.44665865159453294,0.4235193621867884,Medium,0.16666666666666666,0.3140091116173121,0.2250291243727869,0.0340771283046325,bacterial_chromosome,0.03838268792710705,0.9616173120728928,0.0,0.16666666666666666,0.8333333333333334,0.0
cogOTU_202,7797337,2134,7580,15.512391372233381,0.4830222164310711,Low,0.04029990627928772,0.03192423259376887,0.32726637495239524,0.03168292337577492,mixed,0.13790438966534346,0.4420048793581706,0.420090730976486,0.16541705716963448,0.3959700093720712,0.4386129334582943
cogOTU_2020,139565,8,154,494.56250969119066,0.3993694694228497,Very_high,1.0,1.0,0.0063549469964339815,0.0063549469964339815,unclassified,0.04367140758786229,0.0,0.9563285924121376,0.25,0.0,0.75
cogOTU_2021,43493,2,53,248.09691784654999,0.5378336743843837,Low,0.0,0.0,0.2419961193305845,0.0,unclassified,0.0,0.0,1.0,0.0,0.0,1.0
cogOTU_2022,13939128,1321,10712,13.781579738973221,0.40152590606815575,Low,0.0037850113550340647,0.001365149957730498,0.4708484414271196,0.041366853923171513,bacterial_chromosome,0.021699420508944318,0.8917459542662927,0.08655462522476297,0.10068130204390613,0.5586676760030279,0.34065102195306585
cogOTU_2023,30556,10,52,21.903189524446923,0.4979054850111273,Low,0.2,0.1846118601911245,0.13828556323243235,0.0259717260818116,plasmid,0.7456146092420474,0.0,0.25438539075795263,0.8,0.0,0.2
cogOTU_2024,6310685,1881,6301,23.452912027518977,0.5139690857648573,Low,0.06964380648591174,0.07042420909932916,0.2614437560732024,0.029469981802735083,mixed,0.19952857732559934,0.32045776330144826,0.4800136593729524,0.2280701754385965,0.278575225943647,0.4933545986177566
cogOTU_2025,21797,7,26,7.402532192962331,0.4384548332339311,High,0.2857142857142857,0.5114465293388999,0.10193640506837467,0.03001455251030805,unclassified,0.07000963435335136,0.21172638436482089,0.7182639812818278,0.14285714285714285,0.2857142857142857,0.5714285714285714
cogOTU_2026,43491966,9755,42906,36.230297591332494,0.5834070825862413,Low,0.011583803177857508,0.00992289012642013,0.5117914051363639,0.029711373201616362,bacterial_chromosome,0.12875276781003644,0.5628908566699422,0.3083563755200214,0.17232188621219888,0.43772424397744747,0.3899538698103536
cogOTU_2027,249410,49,336,54.5770968767848,0.5218034561565293,Low,0.16326530612244894,0.14434064391965035,0.14728696568043864,0.029138985609728867,plasmid,0.5707710196062707,0.17857744276492524,0.250651537628804,0.5510204081632653,0.14285714285714285,0.30612244897959195
cogOTU_2028,69276,10,76,0.32489071697268895,0.3953750216525205,Low,0.0,0.0,0.344566125502944,0.0,unclassified,0.2823199953807957,0.03607309890871297,0.6816069057104914,0.3,0.1,0.6
cogOTU_2029,50417,3,55,0.8782188197631752,0.510899101493544,Low,0.0,0.0,0.1781874039938557,0.0,bacterial_chromosome,0.0,1.0,0.0,0.0,1.0,0.0
cogOTU_203,529170,108,732,11.104352238064136,0.6673148515599903,High,0.5,0.5808776007710188,0.08493553164320454,0.017754013322558725,mixed,0.10267399890394392,0.41711926224086776,0.4802067388551883,0.14814814814814814,0.3148148148148148,0.537037037037037
cogOTU_2030,77210,4,67,20.24599029737081,0.4475067996373525,Very_high,1.0,1.0,0.007215619694397275,0.007215619694397275,bacterial_chromosome,0.0,1.0,0.0,0.0,1.0,0.0
cogOTU_2031,71350,6,78,14.416940645830413,0.6487316047652417,Low,0.0,0.0,0.45189586870401793,0.0,bacterial_chromosome,0.0,0.8091240364400841,0.19087596355991587,0.0,0.5,0.5
cogOTU_2032,71481,10,119,124.81150579965299,0.4539527986457938,Low,0.0,0.0,0.15591620471938836,0.0,bacterial_chromosome,0.0,0.5999636266980036,0.4000363733019964,0.0,0.3,0.7
cogOTU_2033,2009782,460,2591,10.08745769818572,0.2866285995197489,High,0.5260869565217391,0.5971354107062358,0.07142038402685727,0.021271584078339928,mixed,0.13101918516535624,0.4418344875215322,0.4271463273131115,0.2130434782608696,0.33695652173913043,0.45
cogOTU_2034,194620,55,286,109.2887552936543,0.4847600452163189,Very_high,0.9818181818181818,0.9849039153221664,0.009258878259171495,0.008109011262163924,mixed,0.25002569109032985,0.34033501181790154,0.4096392970917686,0.2909090909090909,0.2727272727272727,0.4363636363636364
cogOTU_2035,11130314,896,9219,12.279283379239061,0.6141888719401808,Low,0.0011160714285714283,0.0004949545897806656,0.8544710032020462,0.0413533834586466,bacterial_chromosome,0.022117255631781817,0.7626246662942303,0.2152580780739879,0.061383928571428575,0.5970982142857143,0.3415178571428571
cogOTU_2036,89760,8,100,8.70442617934492,0.5656639928698752,Low,0.125,0.10415552584670232,0.19315406022743006,0.0423235508125152,unclassified,0.13170677361853833,0.03101604278074866,0.837277183600713,0.25,0.125,0.625
cogOTU_2037,68052,3,75,3.4714638559336977,0.5439810732968908,Very_high,1.0,1.0,0.014269544829816466,0.014269544829816466,unclassified,0.0,0.0,1.0,0.0,0.0,1.0
cogOTU_2038,32472,3,39,20.54225619148805,0.5635624538063563,Very_high,1.0,1.0,0.006993289675802397,0.006993289675802397,unclassified,0.0,0.3626816949987682,0.6373183050012319,0.0,0.3333333333333333,0.6666666666666667
cogOTU_2039,152240,6,192,6.213111325118235,0.5410535995796107,Very_high,1.0,1.0,0.006568841458484922,0.006568841458484922,unclassified,0.060371781397792965,0.05440094587493431,0.8852272727272728,0.16666666666666666,0.16666666666666666,0.6666666666666667
cogOTU_204,6254621,1614,8171,51.4777766725905,0.43283453945490863,High,0.6319702602230484,0.6952948867725158,0.05862820971130925,0.018138489656154475,mixed,0.2514208294955042,0.3042966152545454,0.4442825552499504,0.3029739776951673,0.2558859975216852,0.4411400247831475
cogOTU_2040,505728,65,565,7.3746568972119375,0.4251989211592001,Very_high,0.8153846153846154,0.8822489559605163,0.028385178458793243,0.01288167582498451,bacterial_chromosome,0.0930282681599595,0.5589071595798532,0.3480645722601874,0.2307692307692308,0.24615384615384614,0.523076923076923
cogOTU_2041,556298,37,793,9.715627506955263,0.5237426702954172,Low,0.3783783783783784,0.2253558344628239,0.08966446731614783,0.027294619036069424,unclassified,0.056822062995013474,0.1628641483521422,0.7803137886528444,0.13513513513513514,0.1891891891891892,0.6756756756756757
cogOTU_2042,50125,9,76,63.04868527046385,0.5225336658354115,Medium,0.4444444444444444,0.3664039900249377,0.1318347655588793,0.02525422299256215,unclassified,0.2247381546134664,0.24853865336658354,0.5267231920199501,0.3333333333333333,0.2222222222222222,0.4444444444444444
cogOTU_2043,165471,20,204,16.657413301412333,0.3998525421372928,Very_high,0.65,0.8100875682143699,0.05205305208019195,0.015546528317095241,bacterial_chromosome,0.12649346411153614,0.5770376682318956,0.2964688676565682,0.2,0.35,0.45
cogOTU_2044,70845,5,75,9.009136276850873,0.4888841837814946,Very_high,1.0,1.0,0.013291292747999015,0.013291292747999015,bacterial_chromosome,0.0,0.6643517538287811,0.3356482461712189,0.0,0.8,0.2
cogOTU_2045,27865,4,31,2.6503833551049705,0.4642382917638612,Low,0.0,0.0,0.39534241479960175,0.0,bacterial_chromosome,0.2032657455589449,0.7967342544410551,0.0,0.5,0.5,0.0
cogOTU_2046,114364,7,161,14.026352622188801,0.4506488055681859,Very_high,1.0,1.0,0.008216022081899315,0.008216022081899315,bacterial_chromosome,0.03827253331467945,0.9617274666853206,0.0,0.14285714285714285,0.8571428571428571,0.0
cogOTU_2047,795331,106,1167,11.475365972816356,0.4507217749591052,Medium,0.3867924528301887,0.4581488713504189,0.1039760937170685,0.017935530674602573,unclassified,0.20619339620862254,0.22322655598738134,0.5705800478039961,0.2547169811320755,0.22641509433962265,0.5188679245283019
cogOTU_2048,26434,8,25,14.537162866762502,0.3649466596050543,Very_high,0.75,0.8450480441855186,0.019028643285228658,0.0059258619522212855,unclassified,0.0920027237648483,0.3169024740864039,0.5910948021487479,0.125,0.25,0.625
cogOTU_2049,121689,12,139,0.9223312639926371,0.5414540344649064,Low,0.25,0.11240128524353064,0.20013646793256806,0.028054005982698662,bacterial_chromosome,0.3033717098505206,0.6108686898569303,0.08575960029254914,0.5833333333333334,0.3333333333333333,0.08333333333333326
cogOTU_205,1595036,331,2205,38.115554419456494,0.4301150569642316,High,0.5619335347432024,0.7131324935612738,0.07087515051683416,0.02134865525822365,mixed,0.18039843614814965,0.399310736560178,0.4202908272916725,0.27794561933534745,0.3021148036253776,0.4199395770392749
cogOTU_2050,150218,14,212,10.839016762338069,0.4555912074451796,Very_high,1.0,1.0,0.001740818014430326,0.001740818014430326,bacterial_chromosome,0.011336857101013195,0.92904312399313,0.059620018905856886,0.07142857142857142,0.7142857142857143,0.2142857142857143
cogOTU_2051,240688,61,286,36.78129282427375,0.4999916904872699,Very_high,0.7868852459016393,0.8569309645682377,0.038418933451968784,0.019969435441388045,bacterial_chromosome,0.025904905936315892,0.8414669613773849,0.13262813268629925,0.049180327868852465,0.7540983606557377,0.19672131147540986
cogOTU_2052,37570,6,71,6.130145993878094,0.3391535799840297,Very_high,1.0,1.0,0.009806465302831992,0.009806465302831992,unclassified,0.05948895395262178,0.0,0.9405110460473782,0.16666666666666666,0.0,0.8333333333333334
cogOTU_2053,420345,33,319,1.7444104845909902,0.3854881109564762,Very_high,1.0,1.0,0.013931903426073224,0.013931903426073224,bacterial_chromosome,0.012347000678014487,0.8672661742140385,0.12038682510794695,0.060606060606060615,0.7272727272727273,0.21212121212121213
cogOTU_2054,34268,6,71,6.572232233629043,0.5260301155597059,Very_high,1.0,1.0,0.004776004615104447,0.004776004615104447,unclassified,0.2513131784755457,0.0,0.7486868215244543,0.3333333333333333,0.0,0.6666666666666667
cogOTU_2055,41164,6,76,213.77827898770767,0.4306675736080072,Very_high,1.0,1.0,0.0033459879451346987,0.0033459879451346987,plasmid,0.7906423088135264,0.0,0.20935769118647365,0.6666666666666666,0.0,0.33333333333333337
cogOTU_2056,59796,6,62,0.6191841956920194,0.3880025419760518,Very_high,1.0,1.0,0.02036733978351344,0.02036733978351344,plasmid,0.6063281824871228,0.0,0.3936718175128772,0.6666666666666666,0.0,0.33333333333333337
cogOTU_2057,195047,34,277,8.26769597671228,0.3827077576173947,Low,0.0,0.0,0.3783852113038431,0.0,bacterial_chromosome,0.018508359523602004,0.7873948330402416,0.19409680743615645,0.05882352941176471,0.5882352941176471,0.3529411764705882
cogOTU_2058,21047,4,27,0.27372553412837936,0.3874186344847249,Low,0.25,0.08685323323989168,0.08905794277824397,0.0187348028859569,unclassified,0.4892858839739631,0.0,0.5107141160260369,0.75,0.0,0.25
cogOTU_2059,33897,4,41,38.90673736053338,0.6379030592677815,Low,0.0,0.0,0.9420325006063544,0.0,plasmid,0.6503230374369412,0.16148921733486746,0.18818774522819134,0.5,0.25,0.25
cogOTU_206,235294,23,363,12.980541063544331,0.5785825392912697,Low,0.0,0.0,0.4512768644029238,0.0,bacterial_chromosome,0.007599003799501899,0.8560906780453391,0.13631031815515915,0.043478260869565216,0.6086956521739131,0.3478260869565217
cogOTU_2060,162386,5,265,0.7828532181998448,0.45214488933775104,Very_high,1.0,1.0,0.024132912927479974,0.024132912927479974,bacterial_chromosome,0.0,1.0,0.0,0.0,1.0,0.0
cogOTU_2061,54422,2,64,11.608056377439274,0.606666421667708,Low,0.0,0.0,0.5567547902013096,0.0,bacterial_chromosome,0.0,1.0,0.0,0.0,1.0,0.0
cogOTU_2062,56472,9,73,14.663147688907776,0.5144673466496672,Very_high,1.0,1.0,0.014349366761140176,0.014349366761140176,unclassified,0.11079827170987394,0.25619776172262365,0.6330039665675025,0.2222222222222222,0.1111111111111111,0.6666666666666667
cogOTU_2063,122585,26,188,29.848739559840123,0.6232818044622099,High,0.5,0.6481298690704409,0.09714300318958763,0.024132238768394917,plasmid,0.9095811069869886,0.0,0.09041889301301144,0.8461538461538461,0.0,0.15384615384615385
cogOTU_2064,86049,4,128,39.758742233006785,0.6024474427361155,Very_high,0.75,0.8005554974491278,0.0447489691971865,0.042242703533026095,plasmid,1.0,0.0,0.0,1.0,0.0,0.0
cogOTU_2065,189503,21,238,4.8870275467127176,0.5152952723703581,Very_high,0.7142857142857143,0.8916639842113318,0.044058559147306636,0.013477133531168913,plasmid,0.6337841617283104,0.09820425006464276,0.26801158820704685,0.2857142857142857,0.14285714285714285,0.5714285714285714
cogOTU_2066,21730,4,27,2.9060576613897844,0.3317073170731705,Very_high,1.0,1.0,0.00897404802328401,0.00897404802328401,unclassified,0.0,0.3358490566037736,0.6641509433962265,0.0,0.25,0.75
cogOTU_2067,6712351,587,5987,6.210341266560913,0.5283838702713847,Low,0.04429301533219762,0.022174644919492444,0.2437496236846406,0.030449849929250074,mixed,0.19659609576436035,0.3336964947154879,0.4697074095201518,0.2470187393526405,0.2504258943781942,0.5025553662691653
cogOTU_2068,2417215,750,2487,70.95333747486384,0.4167990848972887,Low,0.004,0.003586358681375053,0.5026277435694451,0.0429097491799763,mixed,0.114896275258924,0.4620399923051942,0.4230637324358818,0.13066666666666665,0.43466666666666665,0.4346666666666668
cogOTU_2069,74798,10,97,15.766055697772668,0.33559720848151,High,0.5,0.54243428968689,0.06723091393587466,0.016052902332093878,unclassified,0.18699697852883768,0.11219551324901736,0.700807508222145,0.2,0.2,0.6
cogOTU_207,135518,14,169,5.674820144792572,0.5886819463097153,High,0.2857142857142857,0.6277542466683392,0.17177961796858796,0.04008003880669416,unclassified,0.3582771292374445,0.0,0.6417228707625555,0.5714285714285714,0.0,0.4285714285714286
